all_features1,all_features2,all_features3,all_features4,all_features5,all_features6,all_features7,all_features8,all_features9,all_features10,all_features11,all_features12,all_features13,all_features14,all_features15,all_features16,all_features17,all_features18,all_features19,all_features20,all_features21,all_features22,all_features23,all_features24,all_features25,all_features26,all_features27,all_features28,all_features29,all_features30,all_features31,all_features32,all_features33,all_features34,all_features35,all_features36,all_features37,all_features38,all_features39,all_features40,all_features41,all_features42,Valence,Arousal,Dominance
2.04053033136439,2.07925778456094,1.68799548757524,1.82047278633361,2.11192724673619,1.22123019315947,1.32786191355984,1.37085686231204,0.694811302141822,3.00686556835366,2.7582411388124,2.2194081629096,2.18296476281434,2.24635123346704,1.8997351173139,1.91292864471446,2.24379262691356,1.23095830465519,2.42504436541617,3.23510364756154,2.00312185237642,1.77946422437556,1.97677800913714,1.08668305378296,2.46388788371511,3.09957906684911,1.93970614830188,2.38591902379436,2.94520890383151,1.99255535838596,1.81735908497931,2.10565766981497,1.5419247179183,1.99965626364371,2.19032699260178,1.50284764754578,3.6428557841535,3.40448680096682,2.66282355605884,4.10337640335493,3.17910700146438,2.65004678506828,4,3,3
1.77647124483089,1.57627894853855,0.886063841500417,1.83089397816456,2.4013419242123,1.21948614117062,1.38460508945729,1.753588426032,0.823867635528693,2.75468958070828,2.9360284422681,2.47945443751795,2.1458321516598,2.49159251794933,1.88320166427919,1.96337458222591,2.56518802770262,1.22130163538466,2.52000999258788,3.99655790952376,2.1703778243843,1.76033992626306,2.29717586957403,1.01989494810312,2.67129072784956,3.55514926940658,2.1465959972492,2.45227092781062,3.22876424170836,1.94573615822118,1.76042858742194,2.30199642602649,1.63484682562354,1.99398512265958,2.48080924974362,1.48300002752188,3.32838544060593,3.37689168564782,2.46393730184237,4.01425852362648,3.67820890635195,3.18917234793006,2,2,2
6.14480019905245,5.87772428348541,5.02991741970843,2.30982290304609,2.57907276093529,1.62199165219164,2.06355443465368,2.20969992688353,1.28489232061261,2.50368351306024,2.71810844410168,2.36004208379312,2.83531149171526,3.01222823992015,2.85689175090651,2.40902781490656,2.68112540334851,1.62146050914105,2.8135412296328,3.76527798696712,2.11618205300253,2.24316885167699,2.3938984331002,1.36584550182323,3.10076158933407,3.73176816334352,2.29935214147916,2.8939449121804,3.31015300766766,2.26048305197785,2.13759178008265,2.5750863063794,1.97643814021591,2.43368085482339,2.7111190151709,1.75027310649635,3.60229094065548,3.42523071441337,2.58112279812006,4.49721451845824,3.79502547332123,2.81590268233366,3,3,3
5.6086525771785,5.28492221797064,4.60055899964739,5.45513096716094,5.14978267765039,4.51170748305136,5.44960311198925,5.12843590895681,4.49552140628823,5.47475136228179,5.1515049860435,4.54822501850044,5.48488357407431,5.15599634293453,4.53254236103742,5.45869803394543,5.15179775153928,4.50981444948056,5.47981826295132,5.21367316427502,4.55209718666849,5.45168296684105,5.13456741498398,4.51098586632516,5.48063339278667,5.22135471658747,4.57191188905022,5.33300522994752,5.06236204252169,4.41761804036922,5.45041797224419,5.13424283170958,4.51315215351442,5.48458716870708,5.16687366955637,4.5354740669495,4.94890550545883,4.60649255276939,3.94058970673796,10.4907391770961,10.1576588792453,9.53852676718462,3,4,4
3.17329720016804,2.96979784364511,2.36786972359344,2.34104124888183,2.62819884694606,1.80976643461508,2.17042268989379,2.2536216606445,1.53843126016453,3.73235307268086,3.28936139664069,3.08156911068392,2.72179237579538,2.81226264353237,2.48639664609943,2.38927313358565,2.71620638404621,1.79856572897888,3.59466146768914,3.95234256620535,3.05739475641438,2.26455027992196,2.54428276080026,1.54792739680368,2.9703186457517,3.5185571957961,2.30367253197609,2.77535899253367,3.13791510619354,2.28767504301813,2.16358677440969,2.56451039637796,1.99814179169773,2.83567608646776,3.00992337951047,2.49035109536177,3.88250737529335,3.62326853930051,2.62034208769005,6.33157460243862,5.98143809441605,5.58153350674141,1,3,4
2.20036127742902,2.23627306574175,1.80054325389958,2.27761124279053,2.5167068150983,1.57076950588766,2.12202640857141,2.19823521654266,1.38923661182638,3.63998858553562,3.19348424697004,2.80528623599852,2.63257641261916,2.73180124148325,2.18664395948038,2.3491289247386,2.58071292847958,1.59447902225861,2.79013967168008,3.50637947588478,2.11228505607293,2.27352707603365,2.4238885300922,1.38529741225991,2.90396585006813,3.36861701190973,2.31779127920497,2.78372403087653,3.08325040530498,2.38486405990601,2.09281718390936,2.39454405308817,1.94519571945679,3.60188303843916,3.63970984590045,3.22605585847632,4.14777253562612,3.78287841746672,2.92948892177996,6.06016391058405,5.63885927754214,5.2416054945601,2,2,2
2.49791396659206,2.49033224515048,3.27913320976834,2.32333465069788,1.92099670094499,2.21712859259079,1.91943573444795,2.26270152961006,2.78528738589448,1.46434506622254,1.65190509782612,2.12112785128787,3.39048032365341,4.49462260879005,5.73574219944731,2.49698177903387,2.38749262260989,3.10195406169508,2.80113481338157,2.15867147019769,1.77943114123953,2.96754067785016,2.35804021298944,1.96089221112964,3.09108566583113,2.27578714891425,2.06604318598342,2.96641128464646,3.33333706776964,4.65117990404044,3.39525627325803,3.06018888218258,3.27411774015766,2.47868360347908,1.98248118275958,2.00164517361365,4.15558082828828,3.46444729879301,3.22139378702263,5.27338184674104,3.94168856593255,3.41271280971586,3,2,2
3.07287467894065,2.31691594820623,2.3594218743893,2.99381884547322,2.20092589511969,1.84938408306116,2.16529891055107,1.66163687881444,1.77921650785277,1.86741990858572,1.63612426286937,1.43557679653067,3.51109548110586,3.45197987832018,4.45036226005611,3.08863299418641,2.26958831706222,2.21564503686007,3.40346967685866,2.50845145285219,1.79903417308031,3.56533358244411,2.64662699997139,1.82870362416531,3.71375713837097,2.4842716360681,1.7692859029403,3.44938703930246,2.94600632881484,3.17732751822994,3.77037218272651,3.24262541578083,2.93205781632753,3.00861375669896,2.16492952304197,1.56966468686483,5.05182457609724,3.68758465977632,2.83643782479093,5.95456466810219,4.47419969290659,3.41257818951608,3,3,3
2.63670552022602,2.19362508611915,2.73554433560632,2.13678778741858,1.74152669690139,1.73750171520842,1.78402502258195,1.5534076125418,2.09805216001328,1.5840856808692,1.43232897983551,1.50424135326407,3.02599085178469,3.54643441640871,4.66795132979266,2.65475483080438,2.07740562686743,2.52148052331894,2.91850312204478,2.17328311532301,1.70389205246076,3.70735084208719,3.29710232177526,2.73560072484976,3.29047811092672,2.52521075650419,2.39369067007177,2.99569283702739,2.85183604964321,3.84345145644006,2.65589815480261,2.37949886931115,2.21845451378723,2.51929700670094,2.12526311549703,1.78411743464321,4.42638101240998,3.60519291684471,3.12645210142196,5.46252868116781,4.08002540319283,3.3482228702285,4,4,4
2.38900710725892,2.048795765542,2.48731039760197,1.8758026193908,1.63738166938778,1.68151820774736,1.66878413399242,1.5117212492329,1.89560058137661,1.99091098236523,1.97651873378577,1.89354331992242,2.82105474822086,3.36462137455743,4.49332164645231,2.42136805659935,1.97540502325096,2.26667803849415,2.84697058406382,2.27502907043998,1.84085732640865,3.27163900841053,2.81375914262877,2.26930675366142,3.14953039834504,2.55328577793043,2.16785337994149,2.80801808078071,2.53332264725613,3.06305154263069,1.94549923812631,1.60980974944204,1.3313739958384,2.46547913724846,2.07900487395734,1.81862864888519,4.27031874546502,3.7424702800998,3.36635893958019,5.45181892009335,4.25112357043594,2.99795129249679,1,4,5
2.30754826080262,2.17388640196405,2.84508149446827,1.64108603990664,1.62760173195789,2.0899071821615,1.73160613664971,1.73182909270741,2.37989432500715,3.72364875337962,3.4778396046826,3.02986578165904,2.8451519449916,3.63112945690747,4.84904285661676,2.31936034334519,2.10029927513998,2.68179721843412,3.22857130503168,2.583199318763,2.41476318554629,2.97532178885898,2.56271156818052,2.20190090647704,3.10725228625102,2.37332093241061,2.20678159931711,2.63044319258079,2.37594018674877,3.1179322793367,2.61873132065156,2.29987403584104,2.42921121549391,2.64185474397737,1.92131421265735,2.01472681022964,4.16538558877008,3.74841078161584,3.38441621179067,5.19897434273585,4.25875958084446,3.47550003659115,2,4,4
1.84800492625804,2.0710256027445,2.96880948900173,1.55403372574451,1.67764621225248,2.3949179213597,1.37191855171658,1.62749470113741,2.50609557131877,2.72668781313024,2.50778144340415,2.289204616592,2.59994438963081,3.51437175188935,4.93053223080639,1.82560259090371,1.94672943509301,2.79652616516394,2.28251804013825,1.92916088697815,1.55524379010866,2.75252447275518,2.48623956096999,2.20154565625481,2.67774314744632,2.52052886607254,2.61468023817076,2.37324314326011,2.49671441954727,3.45797141345141,1.71270203023451,1.42940805548579,1.49830753104856,2.27310021067151,1.94404083676094,2.09472764936409,3.60135411722547,3.39008629799147,3.15819861487295,4.49939150896314,3.56388579514526,3.39655847960614,1,4,5
2.0091355997559,2.06734109366836,2.34643625667921,1.42786581308065,1.6793845610331,1.92841162648596,1.47804576370436,1.65117826525555,1.94525374693124,2.29691807325287,2.1630732072961,1.89039276597299,2.6974803108346,3.60873436719394,4.65453762472913,2.00816740557469,1.9967642436498,2.24100671795341,2.33317857649583,1.88773370656296,1.26064938959175,2.63177475708396,2.28364158401194,1.68993666170021,2.7165758009308,2.25985623226099,1.83977437256593,2.38510498640997,2.3139159911885,2.69404689515519,1.32568656705485,1.28277895605797,1.1398223605227,2.30638063560606,2.00188202389634,1.65726879048528,3.84250251332761,3.36556974083288,2.66040978432447,4.86904101645825,3.4662066758903,2.76381670381853,4,3,4
2.40613072931337,1.79489847969322,1.68115067985597,1.6236935965275,1.4197544834897,1.36260943240226,1.86915244560686,1.38117763777906,1.35407661718121,2.28502410870531,1.9904508802611,1.63934274724428,2.66364876795309,2.20909135073854,3.0456002040431,2.41275144986073,1.71976837629204,1.53917836875068,2.72527011965097,2.01972637874788,1.46203133798553,2.91680584620793,2.25756594619402,1.79999896616372,3.14806867915047,2.34771333886562,2.12734673180742,2.67304004957614,2.03592416960001,1.9931000277409,1.82086272589098,1.5649993233871,1.3885460105002,2.91827450642282,2.17667921176282,1.73124450810544,4.49095336027874,3.75177786262929,3.40448852799974,5.39101194134211,4.23428043591371,3.82119477280578,1,4,5
2.49039683000015,1.83891139001179,1.40922667674327,1.86985135234811,1.53952217133266,1.14420193669286,2.05290635183966,1.53108859646287,1.09904913742984,2.14052273357834,1.85175314351556,1.41623207480996,2.72453384305224,2.44067378836477,2.93026661380812,2.4945847978432,1.79689856845159,1.29861328664326,2.78630051424792,2.2168984518028,1.40910935565924,3.08716734463284,2.42944452977515,1.68109790683194,3.26040563694462,2.42320192613842,1.91985317023021,2.87371029710429,2.10315478466364,1.66171804386807,2.05594579401817,1.69054192549179,1.51086557395793,2.91836604960929,2.07699402295946,1.48854054448078,4.71182018643878,4.13526395721126,3.07591773336727,5.64025606140731,4.42127091710768,3.50544209081391,2,4,3
5.2243389661712,4.5987413272861,4.27511344838646,2.91076607426028,2.8833006353998,3.32606675554152,2.67667745807543,2.71735208211099,3.11990735438556,2.8383013220898,2.88330886401184,3.31598654616863,3.84121833439616,4.98182926443782,6.1843723450395,2.93960392854387,2.71726008423147,2.79593407514934,3.4468165677239,3.10877826389682,3.54955634621689,3.20997090879662,2.86782584440982,2.56698047924885,3.28575902110128,2.79582411400328,2.64509971369314,3.90202100259874,4.65944308535617,5.33503407647912,2.63389114107589,2.66458818294369,2.7405734851852,2.48837105819579,2.67567578592974,3.27063768154106,5.59009799065996,5.15167490383162,5.10150849054068,7.21014022518206,6.92018067840406,6.30846953412104,1,2,4
6.3097312467778,5.26936990714503,5.16529508577092,3.39662592413369,3.11431935274872,3.02664581612961,3.26477531492029,2.88114654366726,2.87572428131351,3.35702200975298,2.99018393831855,3.04059793940807,4.46452550282499,4.9866912073492,5.71458925393775,3.60237153082439,2.86330360349026,2.87070269663329,4.04040375508152,3.37336056016973,2.74035058313085,4.03441846416847,3.24338501298068,2.9158702160222,4.14170897283388,3.82271141056396,4.0970926884161,5.77288541078105,5.15014292169484,5.20391104345328,3.80626206376185,4.09414166806887,3.3847193868485,3.02445039303125,2.99154233718889,2.99714762129135,6.04850438652558,5.29173171520499,4.84415208132712,7.15020124843262,6.53066637526319,5.85106811809232,4,2,2
3.6104162882478,2.67995975644901,2.37344810485759,2.05603743463393,2.12667789798778,2.64160733620087,1.75726981687309,1.82235864316001,2.36781208684289,2.01985125358777,2.09441251977214,2.64868484945623,3.16901250850238,4.35077765755262,5.4957456812448,2.24047906194127,1.8946006783153,2.06628823460512,3.78785049589268,3.25540327746024,3.45593393274587,2.95641382608239,2.50212725980228,2.04224329287867,2.90011326188472,2.63545061897975,2.67804572220969,3.88765039815031,4.22970842461026,4.79765987980454,1.71272215723105,1.8734913298887,1.86580432012826,1.78279718129606,1.67268516201118,2.03316041232785,4.22408135528175,3.35491267749658,2.94608107493114,4.9880097271134,3.83777718693842,3.79366039369165,4,3,3
3.5436458747683,3.07970226526956,3.31374989727028,2.01639843872212,2.10517068200571,2.83839037033049,1.7740751182714,1.88060071275994,2.59308628510733,1.99104366802412,2.06955427183843,2.81311110242482,3.05344746074835,4.07172419249637,5.34726357750366,2.21182540348952,1.94357690596821,2.19685564869112,2.80252761372779,2.28631990273833,2.09392752324265,2.85152617320076,2.4974920387517,2.25379841319408,3.2301155957318,3.73578540045473,3.70461970833486,3.81514079070259,3.65742886909977,4.56260081678026,1.87121830356761,1.98847276812384,2.43346065553947,3.10387022737643,3.44901661120992,3.41564986512366,4.49439673129812,4.22758130277357,3.97558126839829,4.81465276064189,3.67323077699577,3.99471564048605,5,5,4
2.42215794667284,2.67809789462225,2.4249799811182,1.51326527294301,1.66870331779621,1.79017664787059,1.3428381215863,1.48578344463295,1.59248732159368,1.46685749050705,1.64026904827907,1.78105120263793,2.38514598635652,3.30240513388049,4.10790681341422,1.47609557171438,1.47934523395324,1.44430396169372,2.10023768601609,1.96123457757474,1.66170467526728,2.44697985331209,2.39791324117052,2.03538467795775,2.24369351403283,2.11128809973058,1.8883546074057,3.0909581551046,3.33737237306488,3.9624508456006,2.00383846241445,1.98633017509395,1.69727428124144,2.9979508577273,2.90202182159198,2.60284908941709,3.69411288312633,3.09652833164712,2.81610433539333,3.71473790303593,3.85852230040463,3.7595469995606,2,4,4
3.31757036389808,1.91552686152327,1.08260077338427,2.15967637994145,1.55191632798976,1.24018487286486,1.90059237588473,1.28780203120395,1.05986900034579,2.10734634672207,1.50864562175878,1.22039523076882,2.77569195631053,2.61182474239684,3.29668610038023,2.36595655946786,1.47854566429086,1.01967704904123,2.83905479772829,2.24559803952983,1.69288834722227,3.08081739131858,2.57968810489158,2.02842426277807,3.01977536404091,2.17673266857873,1.67802207802836,2.77341247735466,2.25610290272447,2.64007281292087,1.51991878658073,1.3605056593795,1.09438649004134,3.51434261987424,3.49257070680361,3.18171674289681,4.5026672360846,3.32711432081387,2.41588754036039,5.08984535426219,3.59083300285582,3.15576406217526,2,3,3
2.47945509755283,2.68971695548387,2.22296571384395,1.59765100279148,1.45672504280941,1.338227467003,1.38343760808683,1.24182772824885,1.19279814248788,1.52728950015424,1.38227277428509,1.3008508034438,2.3009182334671,2.57126878915057,3.34046953588324,1.69820341985566,1.3612236954214,1.08611007334134,2.25774163122176,1.95880283055967,1.43641272980921,2.56215904013015,2.33326630661588,1.86840998261524,2.43085555298984,2.14007459009956,1.81108572317454,2.13883515644538,2.12748580483453,2.86155145526922,1.72321676734777,1.55623927159104,1.46423928842494,3.43792314492546,3.42933380840849,3.16207354009491,4.10345136729279,3.25731730262303,2.8141422697877,4.58162364089106,3.53828604130972,3.69685981103331,4,4,3
2.99496036799861,2.05375163839084,1.75582193874292,2.24834581594904,1.66232267340095,1.50041455311738,2.02244567369895,1.50556023250306,1.41315319972419,2.19920112233394,1.61755743822617,1.48258348073712,2.88960548686119,2.99366429237133,3.48984809952104,2.43796399946866,1.60954511881136,1.29127870914132,2.81236114880957,2.20576363928619,1.63075079364235,3.00937438667213,2.54070973532378,1.92649741314065,3.08178727658279,2.25602899473959,1.76401264898199,2.80287906044215,2.41641617001023,2.97716482302242,1.9849445255779,1.75659552351503,1.81504827226576,3.62793456225119,3.80326095200955,3.70240611584888,4.74610806561338,3.9741824802884,3.43341083742667,5.41733915914483,4.03207801615245,4.20122802550919,2,3,4
3.1475394882529,2.42763494620529,2.06417369033937,1.92249084484314,1.65324261020466,1.33910002922905,1.78661721483311,1.47257027500826,1.17793503426028,1.88704566337185,1.59863270768263,1.29794856587584,2.49069252618925,2.7205829498572,3.26613263005098,2.01474763274042,1.51479775915976,1.04833084414465,2.41315707018737,2.01617237215987,1.42334249676335,2.74026626180509,2.51289401500259,2.09116686983386,2.67195623999668,2.24432637736676,2.0213421597099,2.417899957312,2.3477524319738,2.67707977128952,1.78751598875152,1.71811722150341,1.26632324122704,4.33541600870667,4.28239708377228,3.83724652878319,4.9563778536312,4.13885909116536,3.50173370909421,5.00029570162618,3.84209799592967,3.45245273319276,2,3,3
1.15832440549049,0.84196880765093,0.484253710313968,1.60086678110156,1.6124973815141,1.24531287882918,1.96253769195054,1.89618455540223,1.40684382863784,1.48566390688428,1.28092824305715,0.923439846945739,2.58220469854118,2.3060918393483,2.38118267425154,1.59971270346088,1.53623168792868,1.12215908642298,1.84264257671252,1.86419585837906,1.44288386778612,2.36305217089047,2.37986529086302,1.96502141138835,2.58558446856665,2.32638021312729,1.72008759921631,1.97333676501266,2.1703790804519,2.8029731682919,1.67241247156184,1.66918023787637,1.36513830432519,2.36859881594523,2.28824064928617,1.83461518076713,2.91747412258916,2.48788060416392,1.99424457523301,3.21581497390651,2.4271833115147,1.73862072830912,3,2,1
4.18356111198177,3.64587973371544,3.07339174532621,2.65390225861003,2.35169328479095,1.84423999289616,2.82655574386528,2.5618216283372,2.12911903290171,2.7737919255963,2.51371144832113,2.02218347327457,3.68460589220584,2.88112813233275,3.02101743682677,2.69731686681536,2.39100637546727,1.88104635403345,5.7849773167043,5.38713845411784,4.96117900457153,3.06465133579735,2.78392930875178,2.49247942544028,3.56298803044369,2.99285216055158,2.44100923080604,2.99493620626027,2.85623926287373,2.45224655093542,3.3412309965675,2.92864874446022,3.01696824038566,3.07199456883791,2.77970003380203,2.39473725496907,5.62930181789243,5.11884151911087,4.41489510898889,5.92858193872258,5.21222954130326,4.36503621263232,4,4,3
1.69247318809727,1.303236273683,0.778435874029775,1.60702695827547,1.57313092814744,1.23016771287208,1.93913948558733,1.92134392402468,1.61361572826249,1.54039438582215,1.27039772702255,0.896285276570852,1.89758277894874,1.71869739515795,2.35926531236815,1.52102904780802,1.45497552813919,1.02448448432676,2.1410994505622,2.06810410167899,1.49185328730839,2.3226520128385,2.30083862637309,1.85630567719594,2.12692653312315,1.88457368197535,1.33534564727956,1.90363489704107,2.11416438246425,2.78838841131427,3.91123103310376,3.37181353655552,2.86777324374128,2.5525947041512,2.22143727601114,1.75438560885392,3.62663337437381,2.96535269210058,2.44653588157286,3.06605119722719,2.29550679686177,1.82429607173658,4,4,4
1.60954080267989,1.54910466095049,1.06710200757926,1.85430217796458,1.60610680863424,1.1896020367998,1.69259204232259,1.48357465581761,1.01967587149731,1.59898427058608,1.32783489107389,0.822393736505467,2.10057274439252,1.7219816141096,1.67060161930471,1.7590401226998,1.51337502727879,1.08515308647365,2.24170411171699,1.97526665620028,1.53072954473732,2.37255405587348,2.32431000936716,1.83641740797827,2.06290565403073,1.9473549039357,1.49407724837466,1.94898551852081,1.95532295514556,2.32626878429354,1.42926678046651,1.3944769655386,1.02883280553082,2.4226692493902,2.21797284477711,1.67361564795037,5.33757412458821,5.05011331679071,4.51889701658442,3.28866758302936,2.7408286544996,2.14032670915934,3,4,4
0.935115733282924,1.00630139772524,0.618507548793904,1.35235201242588,1.37738186518201,0.871582066558458,1.19549143692898,1.15609657033247,0.672553398626176,1.00700576099992,0.967975672672659,0.445698764091615,1.7099742130604,1.39405489127335,1.49813404124112,1.20796339236399,1.20781665555226,0.69013339003112,2.14757190457226,2.3163259207437,1.93698368766507,2.09082805132803,2.16075811073544,1.64690100863761,1.69131629892254,1.67096074891776,1.29663319439039,1.56386173673023,1.70061345121233,1.47780908044462,1.63934758080363,1.74081919459628,1.15906829211372,2.25445632868409,1.98792116143529,1.49747283769216,2.94223814331772,2.41961658482511,1.74176591866744,2.55508468655704,2.26434655591851,1.730851877079,4,4,4
2.06270481062058,1.81273193855799,1.24671506245675,1.82023381169083,1.67344257497469,1.13988410306954,1.66986426222956,1.50460891168372,0.933262738237168,1.71482795707982,1.40399259544572,0.984106605349863,1.95639058319019,1.87674863184931,1.85227835516208,1.73738651756911,1.54535750928469,0.998389164078331,2.01978824184869,1.91649053130624,1.34935480656701,2.50225639934234,2.44215824029848,1.88533394360413,2.13241899188292,2.10567038336663,1.65662454005531,2.17238248624468,2.22678712465882,2.08802614902885,1.82330967244941,1.74867217765967,1.6905222569991,2.5514135185099,2.35780966817457,1.95580598374132,5.20171147610365,4.88015411246561,3.8460947841029,4.88758950334999,4.23548446819991,3.6416996096473,3,3,2
1.31692823342593,1.17356027998753,0.765198466724937,1.40081767457952,1.3282019712566,0.930890857750229,1.24969563047347,1.10699532844997,0.693975329452343,1.07983245426932,0.9197635937876,0.605078936744023,1.76560893214137,1.48881203542523,1.61728063729055,1.35557224927973,1.22499916998073,0.843878399051112,1.73287878621632,1.55261689936238,1.16318313126707,2.03050373921929,1.90458450602251,1.51755501947082,1.85665843232462,1.61729233403757,1.27750088897418,1.84714516103937,1.88416845979298,1.8154288110799,1.2612365949052,1.45435045473088,1.2891597826588,2.30746388882054,1.83350362595418,1.49992878284738,3.14275022241322,2.55805850501565,1.9547709694189,2.73429577506683,2.17168375050468,1.9462922616331,5,5,4
1.74532384746666,1.51998636487515,1.1326241602596,1.50571100389071,1.34944218450267,1.07965222776401,1.74163277707312,1.44313856655194,1.08607750889914,2.15741529297067,1.71169429872725,1.57107008883739,2.48524134151722,2.00354262381,2.07008614072927,1.49557506798938,1.28359773105378,0.995103645471948,1.73746776820488,1.62743865596686,1.23359114549522,2.15242505074507,1.98572912223774,1.65183465896133,2.10807604915076,1.88617216147004,1.57685418453929,2.02011878824424,1.9957466551883,2.05914621270883,2.19858839063286,1.84044714942794,1.6105010245619,2.31144574233109,1.92677372507549,1.65014693543405,3.99903731814696,3.61678286204492,3.15371695310868,3.93919755627693,3.36252719148341,3.00561105638977,1,5,5
3.79894151625314,3.02663883342349,2.71605459349796,1.97756671517006,1.85339305841378,1.60515156006691,3.95358811858619,3.0512397440696,2.84925235730578,3.89225111128682,3.32596257852384,3.01415843355051,3.25552772920184,2.60879636768529,2.33552627663976,1.69259032004102,1.52088601277931,1.33645981817829,1.97942025467692,1.95587922968109,1.51031399498514,2.58430579765239,2.2847977540592,1.96305343639433,2.74419053361922,2.39303660662956,2.05036797056476,2.74050069552969,2.29920374322884,2.38246669703511,2.49709342234945,2.34047487380344,2.03612765863503,2.56428578012645,2.32800337970418,2.01418020761383,4.474678897123,4.13786872142095,4.09195778868235,3.99263441851398,3.47054894685368,2.72430466610796,3,3,3
1.53828416583753,1.46878352418319,1.05144875521619,1.43960776524619,1.32656986270722,1.02475215934695,1.23303906047124,0.955358847692889,0.664799154659574,1.35496087735249,1.19931259514428,0.846752021649629,3.4497352003482,2.67271691682055,2.35858118178087,1.36542763230874,1.17725944178769,0.858487212543539,2.47460303685919,2.11628599555817,1.6968561127804,2.1338844387565,2.07071484852085,1.70779753733085,2.03075677257783,2.0418265271068,1.51478914070173,1.96417500688247,2.33405737416821,3.08566548546171,1.84695748119471,1.79774883018593,1.5836412828918,2.0822060752998,2.35357398811483,2.2787323412275,5.21500151653183,4.83953718931383,4.4676334495601,3.19911401118263,2.98018081648436,2.56582727308107,2,3,3
2.48904993224071,2.24054869427812,1.57411256791019,2.49721651490049,2.24234447681001,1.59296565709989,2.45230448677903,2.15569418713594,1.46480896751743,2.47656550199272,2.21142845525274,1.55420981504262,2.64096107665682,2.33406463525484,1.6493483268059,2.48679784339113,2.23561163065615,1.58547687527846,3.89991581364435,3.44339585077123,2.81241929627043,2.86187999663064,2.58648816033505,1.98383120649076,3.18490387187076,3.13346213092367,2.94607813145878,7.35407032156126,7.03125907320613,6.18269168016484,2.67143617063193,2.37398165107655,1.72095930904228,2.69963901131838,2.30915848946144,1.55305027710281,3.31923263600736,3.2916639840029,2.47291793015432,3.45959079150013,3.16954124672228,2.47929719264415,4,4,4
1.12037785875049,1.12112717821259,0.70082154471552,1.07058135913106,0.979669060156492,0.61336473204771,0.755405075171344,0.705208708273552,0.330192178099459,0.990153116991681,0.907044384033607,0.584231256554731,1.39325962889813,1.32317724700989,1.86770673193396,0.988834472010282,1.00888902275402,0.64150430084521,2.55138742532511,2.16603259451999,1.48000407093881,2.04567739415208,1.99757019948663,1.44569477701359,1.62365062968915,1.6476183575866,1.0434915185866,1.54354785249783,1.91964038751744,2.81301788074044,1.43783590413183,1.5481256291623,1.36476223940644,1.55486607449861,1.33216968862974,1.10874124222964,2.19304252745223,2.18558702975319,1.75681381188879,3.25466056182604,2.91825776976285,2.37094314266619,5,5,4
1.39082387995591,1.34602009023709,0.849679585692587,1.43549500153515,1.32513752745979,0.83984744072566,1.29354264752294,1.10407649171176,0.68389010593669,1.3501837715456,1.25599745085759,0.79280498528641,4.85890239614326,4.24660067447441,3.65159699811718,1.38554316564264,1.30579034180111,0.821760304263284,2.45594864527234,2.24768769470393,1.58741904593079,2.40013355568409,2.58740832736374,1.89423827677163,2.08337791518211,2.08661302094816,1.61283536792839,2.29937778146809,2.09434015368208,2.70697204522596,1.82283912475015,1.65929739489333,1.24059771730574,1.81234269651289,1.68921636490873,1.06036258450002,2.67423666315922,2.41405262595912,2.09032285877582,4.19055937648461,4.09382586966826,3.5490352883735,4,4,4
1.89300732301782,1.74518833670511,1.23798536958324,1.73880357113892,1.61923414476234,1.05746866916141,1.61128310320115,1.54585829439337,0.996820165788049,1.65679811163543,1.63975990382739,1.03656596916107,3.41783571223014,3.07665429540956,2.10050319100967,1.61632533389554,1.57004381830859,1.0191055005267,2.57342222573767,2.58095146501481,1.61826014589679,2.66098048327863,2.46173655120899,2.30375365444718,2.71765169805319,2.8520150222622,2.38177990837121,2.40875830905514,2.33081415688004,2.456803460515,2.24750019462998,2.26021692301804,1.66901701413302,2.50620906984917,2.06918070307982,1.53077444531089,4.41195096259096,3.83771311623368,3.24581385869558,5.5558569998489,5.17219797998463,4.57850162072117,2,4,3
1.59169793672776,1.52213078618591,1.04429631369977,1.52775688215006,1.44917202503838,0.965346373316877,1.40890140020727,1.2633078376707,0.788929019082096,1.48308318381014,1.41430378758434,0.914741988170989,3.01192990451757,2.46640521722249,2.57091680389726,1.47258941996867,1.4261856911248,0.909524718959253,1.89773445105714,1.81575782787691,1.37969734134432,2.1893018965535,2.19221894312453,1.68060728579268,1.96742735364026,1.91696831465634,1.29816457075035,2.0139144736524,2.10178483859477,2.52545215166503,1.60151324225289,1.64705555364788,1.41762992347842,1.7598156140676,1.58532639794145,0.998034408475348,2.40417439658687,2.15802851287318,1.74038285075013,5.11427912990013,4.81185610136332,4.15681122132069,4,4,4
2.07936149998285,1.88436243719209,1.23334480000051,2.06270570977399,1.85395029246683,1.22268226181426,1.79376373181772,1.55622159340538,0.883015382549244,1.89800367099705,1.71533310401771,1.08008878460478,3.30335602291453,2.82786973823005,2.22838325585857,1.94556670054337,1.76958146449914,1.13437004926516,1.64851932370201,1.53002850410822,1.15147370908683,2.21212092446783,2.07570762318188,1.51993128967658,2.03679674720113,1.80008396270751,1.17931270945036,1.8831868634757,1.69320483620562,1.49729572222835,1.45829204907132,1.45006308884307,1.06862526384644,1.40623999597725,1.17921757728243,0.585236331521211,2.36548042116142,2.12744363742192,1.54304806029586,3.59008444259311,3.27573779638253,2.46987118361179,4,4,5
